Feature	Gain	Cover	Frequency
Visa_status	0.000951767666917968	0.00501040354758491	0.00112474437627812
Visa_Finiciomora	0.00088873659681772	0.0015243098970863	0.000511247443762781
cinversion1	0.00088097681955112	0.00714984774715452	0.00102249488752556
active_quarter	0.000648080578302628	0.000481029743207987	0.00102249488752556
tpaquete9	0.000641054465096146	0.00480658840364701	0.00112474437627812
ccajas_trx	0.000628416934827985	0.00220117734943707	0.000715746421267894
internet	0.000621294719577215	0.00372504881517329	0.000920245398773006
Master_mpagado	0.000607592702973531	0.00732391507201752	0.0016359918200409
Visa_msaldodolares	0.000545347274187762	0.00101450494687888	0.000920245398773006
tpaquete7	0.000543441019291134	0.00462468978777227	0.000715746421267894
ctarjeta_visa	0.000503001874225397	0.000583128813927543	0.000408997955010225
tmobile_app	0.000451393921695818	0.00498599249632304	0.000715746421267894
matm_other	0.000445100264209854	0.00176158188853195	0.000920245398773006
Master_mpagosdolares	0.000440395104178302	0.00060883500147643	0.00112474437627812
ctarjeta_master_trx	0.00043540175623432	0.000491143900904638	0.000920245398773006
mcheques_emitidos	0.000430844144385465	0.00160645278221606	0.000204498977505112
mtarjeta_visa_descuentos	0.000322719663912355	0.00426977709016288	0.00122699386503067
ccajas_extracciones	0.000310904147379134	0.00348741902343045	0.00081799591002045
catm_trx_other	0.000305531929234677	0.000846439596015244	0.00122699386503067
Master_msaldodolares	0.000290569521015368	0.000267322176968884	0.000613496932515337
Master_mconsumosdolares	0.000236321842382782	0.000550906629417136	0.000715746421267894
ctarjeta_master_debitos_automaticos	0.000201183037462467	0.002165059677184	0.000511247443762781
mttarjeta_master_debitos_automaticos	0.000199151025599346	0.000630822081710854	0.000408997955010225
ctarjeta_visa_descuentos	0.000170751495967198	0.00132054010811566	0.000613496932515337
minversion2	0.000167447690258831	0.00240967917332408	0.000306748466257669
cseguro_vida	0.000166909610447454	0.000748341841295259	0.000511247443762781
cplazo_fijo	0.00016161222054172	0.00116028085105976	0.000306748466257669
tpaquete1	0.000159286591378842	0.00316809989623036	0.000408997955010225
Visa_madelantopesos	0.000149898703455424	0.000546361053810569	0.000613496932515337
ccheques_emitidos	0.000148405061354161	0.000803226391108028	0.000102249488752556
ccajeros_propios_descuentos	0.000140257685349457	0.00412178887146838	0.000715746421267894
ccheques_depositados	0.000113119202950828	0.00228764911421875	0.000306748466257669
Master_delinquency	0.00010840910029322	0.000194698795520733	0.000204498977505112
mcaja_ahorro_adicional	8.37053159225322e-05	0.000986929126791146	0.000204498977505112
cseguro_auto	6.52502796796818e-05	0.00153085109125185	0.000204498977505112
mcheques_depositados	6.51263839127746e-05	0.00155950031223115	0.000204498977505112
mforex_sell	5.88499351259501e-05	0.000689874249069776	0.000306748466257669
Visa_madelantodolares	3.92842001381709e-05	0.000329156115652445	0.00081799591002045
Master_madelantopesos	3.46384859484655e-05	0.000253589700773879	0.000511247443762781
cforex	1.84025420041786e-05	0.0001294128398854	0.000204498977505112
Visa_cadelantosefectivo	1.4030235882794e-09	3.13856373366928e-05	0.000102249488752556
Master_cadelantosefectivo	2.98123707313141e-11	1.74918990359121e-05	0.000102249488752556
Master_madelantodolares	6.00384169937163e-13	2.74145579819539e-05	0.000102249488752556
cforex_sell	5.73142423658638e-13	5.6184725540589e-05	0.000102249488752556
