Feature	Gain	Cover	Frequency
mcaja_ahorro_dolares	0.0108100606798074	0.0159441133755484	0.0152482586176103
Visa_mfinanciacion_limite	0.0107430093594779	0.0119869280803034	0.0143552420075013
mautoservicio	0.0106719744702585	0.0129649084466962	0.015270584032863
mrentabilidad	0.0106515906975942	0.0121658451795918	0.0132612966601179
mv_msaldopesos	0.0105448207561584	0.00823672199229049	0.0127924629398107
mv_mpagominimo	0.0104527339965147	0.00676712692125133	0.00977853188069298
mcomisiones	0.0103192159952923	0.00827053346275308	0.0139980353634578
Visa_mpagominimo	0.00981630484784587	0.0105651771511112	0.0137747812109305
Visa_fechaalta	0.00971864871153461	0.0069920604861921	0.0122566529737453
Visa_msaldototal	0.00956869114251589	0.0111356040567838	0.0125915342025362
Visa_mconsumospesos	0.00896647758928126	0.00788258519882949	0.0128817646008216
ccomisiones_otras	0.00857625959199794	0.0113835415414506	0.0123906054652617
mtransferencias_recibidas	0.00854807688067485	0.00939752820499556	0.0123682800500089
mvr_mpagominimo	0.00809957242777907	0.0100206115940234	0.0109171280585819
Master_mlimitecompra	0.00771040445624648	0.00679369453998806	0.0116538667619218
Master_mfinanciacion_limite	0.00752662229365804	0.00826162906746399	0.0138640828719414
Visa_mlimitecompra	0.00730153564487261	0.00846515024663935	0.00926504732988034
Visa_mpagospesos	0.00703770812314562	0.00842570155426209	0.0118101446686908
Visa_msaldopesos	0.00702562630649471	0.0147613297609564	0.0166324343632792
mvr_msaldopesos2	0.00696924393518356	0.00641561788406539	0.00933202357563851
mv_mconsumospesos	0.0069514784489853	0.00542474781783172	0.00957760314341847
mv_mfinanciacion_limite	0.00687162243302528	0.0057600741032014	0.0102920164315056
cprestamos_personales	0.00681993717213689	0.00365305242853817	0.00194231112698696
mv_msaldototal	0.00667920366929634	0.00635896100030782	0.00973388105018753
mcomisiones_mantenimiento	0.00659255738234168	0.0069340686979337	0.00716645829612431
mvr_Visa_mlimitecompra	0.00635773955466234	0.0108291626032141	0.0102696910162529
mvr_mconsumospesos	0.00630300860781342	0.00617451342833381	0.00984550812645115
cproductos	0.00575956944375218	0.00570042392792984	0.00665297374531166
mtransferencias_emitidas	0.00569101687463389	0.00617370903515318	0.00761296660117878
mvr_Master_mlimitecompra	0.00562871210019961	0.00972885732478802	0.00926504732988034
mtarjeta_visa_debitos_automaticos	0.00545644672937523	0.00567781357859381	0.00803714949098053
ctransferencias_recibidas	0.00538598415823362	0.0099179652014895	0.00618414002500447
mvr_mpagospesos	0.00537849697707412	0.0060750813736973	0.00770226826218968
Master_mpagospesos	0.00533975523441229	0.0145482011511651	0.00743436327915699
ctarjeta_debito_trx	0.00531244346475469	0.0103354883932394	0.0136631541346669
Visa_mconsumototal	0.00525670145742766	0.00503317547149512	0.00828272905876049
mv_mpagospesos	0.00524058565876069	0.0071198080434069	0.00841668155027683
Visa_cconsumos	0.00515532550501585	0.00405639846004813	0.00805947490623326
mpagomiscuentas	0.0050436715628576	0.0121133073064911	0.00727808537238793
mcuenta_debitos_automaticos	0.00495159672167733	0.00836710269715557	0.00899714234684765
mvr_mconsumototal	0.00426226375972107	0.00436198915461044	0.00622879085550991
mv_mlimitecompra	0.00415442208622269	0.00418037097634417	0.00678692623682801
mv_mconsumototal	0.00381602190471037	0.00405650520927719	0.00634041793177353
ccomisiones_mantenimiento	0.00373253501097992	0.0112132484859406	0.00444275763529202
ctransferencias_emitidas	0.00328890238799413	0.00765071724709964	0.00486694052509377
mv_cconsumos	0.00313910587443066	0.00252182437848448	0.0047999642793356
mextraccion_autoservicio	0.00313552033920722	0.0073087272219762	0.00884086444007859
ctarjeta_debito	0.0030756242128512	0.00277940811166861	0.003393463118414
ccaja_ahorro	0.00266294954011336	0.00746194363566089	0.00245579567779961
Master_msaldopesos	0.00258343249955982	0.00506893861978203	0.00439810680478657
Visa_mpagado	0.00246834484613232	0.00514664127579105	0.00410787640650116
ccaja_seguridad	0.00237874041732667	0.00936042152600749	0.00196463654223969
cpagomiscuentas	0.00232031055460529	0.006577602830384	0.00504554384711556
mv_mpagado	0.00229341315690846	0.00566243953305834	0.00446508305054474
ctarjeta_visa_debitos_automaticos	0.0022659334316662	0.00253886975033359	0.00337113770316128
thomebanking	0.00213069440821137	0.00220740476788595	0.00191998571173424
Visa_mconsumosdolares	0.00211123069048518	0.00242064659655649	0.00290230398285408
ccallcenter_trx	0.0020381252074361	0.00601220715605297	0.00223254152527237
Master_mpagominimo	0.00201752662523655	0.00145611555475085	0.0026343989998214
catm_trx	0.00195140196922717	0.0044974798048951	0.00381764600821575
mplazo_fijo_dolares	0.00194066371235286	0.0134911929287378	0.00229951777103054
Master_msaldototal	0.00191282344867519	0.00218011254832163	0.00363904268619396
ccuenta_debitos_automaticos	0.00178968518915427	0.00534814608063962	0.00558135381318093
Master_cconsumos	0.00164762628072491	0.00443813909456033	0.0026343989998214
Master_fultimo_cierre	0.00163646478190958	0.00209742394852274	0.00285765315234863
mv_fultimo_cierre	0.0016204525033536	0.00230022915307083	0.00397392391498482
cextraccion_autoservicio	0.00161590911345266	0.00367212711401456	0.00540275049115914
tpaquete7	0.00159525671591517	0.00932057171531495	0.00138417574566887
matm	0.00155687845023776	0.00302278988428692	0.00379532059296303
mtarjeta_master_consumo	0.00146898092791956	0.0040084529603473	0.00258974816931595
