Feature	Gain	Cover	Frequency
mcajeros_propios_descuentos	0.000927886737262165	0.000288932321470745	0.00173913043478261
mpagodeservicios	0.000909085910089063	0.00054657129055723	0.00144927536231884
tcallcenter	0.000837196367834138	0.000290700115413147	0.00173913043478261
ccajas_consultas	0.000825270980922169	0.000732240648565522	0.00173913043478261
thomebanking	0.000820148022526329	0.000449121649482293	0.00144927536231884
cmobile_app_trx	0.000819644808301044	1.90717769555345e-05	0.00144927536231884
Master_mlimitecompra	0.000774203699250271	2.6618897248099e-05	0.000579710144927536
Master_Finiciomora	0.000730101296941442	0.00259896305966784	0.00260869565217391
catm_trx	0.000692923776952715	0.000107631454262428	0.00202898550724638
mcheques_depositados	0.000662455372378878	0.00152249553487546	0.00231884057971015
Visa_Finiciomora	0.000650173371831822	0.000561631535105005	0.00173913043478261
ctarjeta_visa	0.000643319832808645	0.000341541189275896	0.000579710144927536
tcuentas	0.000633790880153727	0.000201868469807422	0.000579710144927536
cprestamos_prendarios	0.000621758232600249	8.85426792882168e-05	0.00115942028985507
ctarjeta_master_debitos_automaticos	0.000565690040652192	0.000106084634562826	0.000869565217391304
internet	0.000546315678738406	2.52930517912971e-05	0.000579710144927536
Visa_msaldodolares	0.00049272088107193	0.000403719941596168	0.00115942028985507
cprestamos_personales	0.000451859730561686	0.000228793331391706	0.00115942028985507
Master_mconsumospesos	0.000421678476187031	2.99165128714267e-05	0.00115942028985507
mforex_sell	0.00040401511349112	1.13716744948775e-05	0.000579710144927536
tpaquete9	0.000362834078058958	2.26753569150473e-05	0.000579710144927536
Master_mpagado	0.000355002622762981	8.27803509567318e-05	0.000579710144927536
cseguro_accidentes_personales	0.00034511443380973	9.80785677659841e-06	0.000579710144927536
ccajas_extracciones	0.000308798444412634	0.000257061036451469	0.000869565217391304
cforex	0.000272588578598254	0.000118051239711397	0.000579710144927536
ccaja_seguridad	0.000216974793055337	0.00109749407389576	0.000869565217391304
mplazo_fijo_dolares	0.000208466302099207	0.000137734945339301	0.000579710144927536
mttarjeta_master_debitos_automaticos	0.000194137858562645	1.75079592372554e-05	0.000579710144927536
cseguro_vivienda	0.000160613702761637	1.73379790504859e-06	0.000289855072463768
Master_delinquency	0.000142795317241053	7.19866090968704e-05	0.000289855072463768
mprestamos_prendarios	9.39806633151521e-05	3.01034910768731e-05	0.000289855072463768
Visa_delinquency	9.02976956017746e-05	4.16451457585201e-06	0.000289855072463768
cseguro_vida	8.71227074756586e-05	1.14906606256162e-05	0.000289855072463768
ccajas_depositos	7.3753952988029e-05	0.000109212269999384	0.000289855072463768
catm_trx_other	7.35772517660673e-05	0.000262041455923815	0.000289855072463768
mdescubierto_preacordado	7.20489190434197e-05	0.000663976605558903	0.000289855072463768
