Feature	Gain	Cover	Frequency
cextraccion_autoservicio	0.00150443690023613	0.00414510042836681	0.00397715684274934
cmobile_app_trx	0.00137381848730609	0.00088659053074739	0.00217553878577742
Master_mconsumospesos	0.00110758800832797	0.00259579567085227	0.0029233802433884
Visa_mpagosdolares	0.000925169408797388	0.00204316959715956	0.00224352437283296
tcallcenter	0.000834141129574319	0.00244920563393262	0.0012237405669998
Master_mconsumototal	0.000799607146096008	0.00165840970735475	0.00200557481813855
cplazo_fijo	0.000798862946779181	0.00379134112204674	0.000985791012305391
ctarjeta_master_trx	0.000796888405329445	0.000681472074885507	0.00129172615405534
Master_mpagosdolares	0.00058100390818789	0.000726979543825978	0.000985791012305391
mtarjeta_visa_descuentos	0.000455296526714106	0.00278468941824922	0.00156366850227752
Master_mconsumosdolares	0.000394322968221983	0.000515182726373223	0.00101978380583316
Visa_msaldodolares	0.000373530571199635	0.00127357561353227	0.000747841457610987
Master_mpagado	0.000363206568231962	0.000313952561037581	0.000339927935277721
mdescubierto_preacordado	0.000293052219931678	0.000878704498768835	0.000509891902916582
Master_status	0.000228046210160497	0.000203945104832375	0.000339927935277721
ctarjeta_master	0.000193336617407389	0.00020056789447788	0.000237949554694405
ctarjeta_visa_descuentos	0.000170087104678045	0.00181082568721222	0.00105377659936094
mttarjeta_master_debitos_automaticos	0.00014457439126723	0.000603127473022805	0.000339927935277721
ccajas_trx	0.00013736742734748	0.0011428272068363	0.000373920728805493
Visa_delinquency	0.000133388550143118	0.000238916530813024	0.000169963967638861
cseguro_vida	0.00011569955104774	0.000485443611188979	0.000373920728805493
matm_other	9.13984925356584e-05	0.000230856119392929	0.000339927935277721
ctarjeta_master_debitos_automaticos	9.10158841056424e-05	0.000438543889366856	0.000203956761166633
Visa_madelantodolares	5.86758346976493e-05	4.64721211702634e-05	0.000135971174111088
Master_msaldodolares	5.82551841590291e-05	7.66490400587978e-05	0.000101978380583316
Master_madelantopesos	5.59650503941356e-05	0.000110601088346617	0.000271942348222177
Master_delinquency	2.89834176655688e-05	3.73496647471757e-05	6.79855870555442e-05
Visa_cadelantosefectivo	2.49801367113256e-05	2.90601484225051e-05	6.79855870555442e-05
Visa_madelantopesos	2.47166986866781e-05	4.60853327281254e-05	0.000101978380583316
internet	2.15945383999524e-05	0.000228267326726245	6.79855870555442e-05
Visa_status	1.87319303261228e-05	3.43546050837135e-05	3.39927935277721e-05
catm_trx_other	1.25517650952476e-05	0.000116363030319187	6.79855870555442e-05
cforex_sell	6.85554375331138e-07	2.79545085591273e-05	3.39927935277721e-05
Master_madelantodolares	4.22742693168474e-07	9.38217048495498e-06	3.39927935277721e-05
Master_cadelantosefectivo	9.43086727761716e-13	8.17078989638837e-06	3.39927935277721e-05
