min_split	min_bucket	cp	max_depth	t0	t1	t_seg	ganancia_promedio
750	200	-1	4	00:19:11	00:20:05	54.15891289711	9453333.33333333
750	500	-1	4	00:20:06	00:20:59	53.0006000995636	9610000
500	500	-1	4	00:20:06	00:21:00	53.7541620731354	9610000
250	500	-1	4	00:20:06	00:21:00	53.7691569328308	9610000
1000	500	-1	4	00:20:06	00:21:00	54.2378888130188	9610000
250	10	0	4	00:21:01	00:21:51	50.5010340213776	0
50	10	0	4	00:21:01	00:21:52	50.8818218708038	0
500	10	0	4	00:21:01	00:21:52	51.1876430511475	0
100	10	0	4	00:21:01	00:21:52	51.728343963623	0
750	10	0	4	00:21:54	00:22:45	51.1596570014954	0
100	20	0	4	00:21:54	00:22:45	51.2566010951996	0
1000	10	0	4	00:21:54	00:22:46	51.6293830871582	0
50	20	0	4	00:21:54	00:22:46	51.7633109092712	0
500	20	0	4	00:22:47	00:23:40	52.3219909667969	0
1000	20	0	4	00:22:47	00:23:40	52.4119369983673	0
250	20	0	4	00:22:47	00:23:40	52.5478610992432	0
750	20	0	4	00:22:47	00:23:40	52.6418080329895	0
50	50	0	4	00:23:41	00:24:32	50.8538300991058	0
500	50	0	4	00:23:41	00:24:33	51.2685849666595	0
250	50	0	4	00:23:41	00:24:33	51.6543669700623	0
100	50	0	4	00:23:41	00:24:33	51.7563111782074	0
100	100	0	4	00:24:35	00:25:26	51.3565471172333	0
750	50	0	4	00:24:35	00:25:26	51.3845241069794	0
1000	50	0	4	00:24:35	00:25:27	52.255026102066	0
50	100	0	4	00:24:35	00:25:27	52.3249850273132	0
1000	100	0	4	00:25:27	00:26:18	51.0077428817749	0
250	100	0	4	00:25:27	00:26:18	51.0637099742889	0
750	100	0	4	00:25:27	00:26:19	51.6263871192932	0
500	100	0	4	00:25:27	00:26:19	52.0471458435059	0
250	200	0	4	00:26:20	00:27:10	49.498615026474	0
500	200	0	4	00:26:20	00:27:10	50.1102540493011	0
50	200	0	4	00:26:20	00:27:11	50.2711651325226	0
100	200	0	4	00:26:20	00:27:11	50.3541150093079	0
50	500	0	4	00:27:12	00:28:01	48.9879009723663	0
100	500	0	4	00:27:12	00:28:02	50.0392940044403	0
750	200	0	4	00:27:12	00:28:02	50.4450678825378	0
1000	200	0	4	00:27:12	00:28:02	50.618959903717	0
1000	500	0	4	00:28:04	00:28:52	48.6930739879608	0
500	500	0	4	00:28:04	00:28:53	49.4776198863983	0
250	500	0	4	00:28:04	00:28:53	49.7094879150391	0
750	500	0	4	00:28:04	00:28:54	50.0752730369568	0
250	10	1e-04	4	00:28:55	00:29:44	49.033872127533	0
500	10	1e-04	4	00:28:55	00:29:44	49.0498631000519	0
50	10	1e-04	4	00:28:55	00:29:45	49.4446408748627	0
100	10	1e-04	4	00:28:55	00:29:45	49.7114839553833	0
50	20	1e-04	4	00:29:46	00:30:36	50.0402970314026	0
100	20	1e-04	4	00:29:46	00:30:36	50.141233921051	0
750	10	1e-04	4	00:29:46	00:30:36	50.554976940155	0
1000	10	1e-04	4	00:29:46	00:30:37	50.7368950843811	0
1000	20	1e-04	4	00:30:38	00:31:29	50.2341718673706	0
750	20	1e-04	4	00:30:38	00:31:29	50.8868098258972	0
250	20	1e-04	4	00:30:38	00:31:29	50.9607479572296	0
500	20	1e-04	4	00:30:38	00:31:30	51.2595770359039	0
250	50	1e-04	4	00:31:30	00:32:20	49.9473559856415	0
100	50	1e-04	4	00:31:30	00:32:20	50.318146944046	0
50	50	1e-04	4	00:31:30	00:32:20	50.6839280128479	0
500	50	1e-04	4	00:31:30	00:32:20	50.7618861198425	0
1000	50	1e-04	4	00:32:21	00:33:11	49.5935351848602	0
50	100	1e-04	4	00:32:21	00:33:11	49.8264169692993	0
100	100	1e-04	4	00:32:21	00:33:12	50.3141360282898	0
750	50	1e-04	4	00:32:21	00:33:12	50.4990289211273	0
500	100	1e-04	4	00:33:13	00:34:03	49.5745639801025	0
750	100	1e-04	4	00:33:13	00:34:03	49.9843280315399	0
1000	100	1e-04	4	00:33:13	00:34:03	50.0402970314026	0
250	100	1e-04	4	00:33:13	00:34:03	50.4010908603668	0
50	200	1e-04	4	00:34:05	00:34:54	49.3377070426941	0
500	200	1e-04	4	00:34:05	00:34:55	50.6539418697357	0
250	200	1e-04	4	00:34:05	00:34:55	50.6619420051575	0
100	200	1e-04	4	00:34:05	00:34:56	50.7299029827118	0
750	200	1e-04	4	00:34:56	00:35:45	49.4366431236267	0
1000	200	1e-04	4	00:34:56	00:35:45	49.7544620037079	0
100	500	1e-04	4	00:34:56	00:35:45	49.9633409976959	0
50	500	1e-04	4	00:34:56	00:35:46	50.4770450592041	0
750	500	1e-04	4	00:35:48	00:36:39	50.2871551513672	0
250	500	1e-04	4	00:35:48	00:36:39	50.7798709869385	0
1000	500	1e-04	4	00:35:48	00:36:39	50.8698220252991	0
500	500	1e-04	4	00:35:48	00:36:39	51.0017440319061	0
250	10	2e-04	4	00:36:40	00:37:29	48.7110619544983	0
50	10	2e-04	4	00:36:41	00:37:30	49.0468609333038	0
100	10	2e-04	4	00:36:40	00:37:30	49.244754076004	0
500	10	2e-04	4	00:36:41	00:37:31	50.1122479438782	0
750	10	2e-04	4	00:37:32	00:38:21	49.5895571708679	0
1000	10	2e-04	4	00:37:32	00:38:22	50.0602881908417	0
50	20	2e-04	4	00:37:32	00:38:22	50.0842750072479	0
100	20	2e-04	4	00:37:32	00:38:22	50.4720458984375	0
250	20	2e-04	4	00:38:23	00:39:13	49.9403519630432	0
750	20	2e-04	4	00:38:23	00:39:13	50.1892161369324	0
500	20	2e-04	4	00:38:23	00:39:14	50.5939750671387	0
1000	20	2e-04	4	00:38:23	00:39:14	51.1756408214569	0
250	50	2e-04	4	00:39:15	00:40:05	49.8833839893341	0
500	50	2e-04	4	00:39:15	00:40:06	50.3471159934998	0
100	50	2e-04	4	00:39:15	00:40:06	50.5519969463348	0
50	50	2e-04	4	00:39:15	00:40:06	50.6019690036774	0
1000	50	2e-04	4	00:40:07	00:40:57	49.6964960098267	0
750	50	2e-04	4	00:40:07	00:40:58	50.4910328388214	0
50	100	2e-04	4	00:40:07	00:40:58	50.9038050174713	0
100	100	2e-04	4	00:40:07	00:40:58	50.9307968616486	0
1000	100	2e-04	4	00:40:58	00:41:49	50.2751641273499	0
750	100	2e-04	4	00:40:58	00:41:49	50.3231379985809	0
250	100	2e-04	4	00:40:58	00:41:49	50.5100529193878	0
500	100	2e-04	4	00:40:58	00:41:49	50.6859450340271	0
250	200	2e-04	4	00:41:49	00:42:39	49.5505809783936	0
100	200	2e-04	4	00:41:49	00:42:39	49.9663398265839	0
50	200	2e-04	4	00:41:49	00:42:39	50.3691079616547	0
500	200	2e-04	4	00:41:49	00:42:40	50.7458910942078	0
100	500	2e-04	4	00:42:41	00:43:31	49.8274281024933	0
1000	200	2e-04	4	00:42:41	00:43:31	50.0193119049072	0
750	200	2e-04	4	00:42:41	00:43:32	50.9387819766998	0
50	500	2e-04	4	00:42:41	00:43:32	50.9657628536224	0
250	500	2e-04	4	00:43:33	00:44:23	49.9913380146027	0
750	500	2e-04	4	00:43:33	00:44:23	50.1362571716309	0
1000	500	2e-04	4	00:43:33	00:44:23	50.3551149368286	0
500	500	2e-04	4	00:43:33	00:44:23	50.5909998416901	0
500	10	3e-04	4	00:44:25	00:45:13	48.6880760192871	0
100	10	3e-04	4	00:44:25	00:45:14	49.4736108779907	0
50	10	3e-04	4	00:44:25	00:45:15	50.0013248920441	0
250	10	3e-04	4	00:44:25	00:45:15	50.311142206192	0
1000	10	3e-04	4	00:45:16	00:46:07	50.5869829654694	0
50	20	3e-04	4	00:45:16	00:46:07	50.7019140720367	0
100	20	3e-04	4	00:45:16	00:46:07	50.7139348983765	0
750	10	3e-04	4	00:45:16	00:46:07	50.7918691635132	0
250	20	3e-04	4	00:46:08	00:46:57	49.181795835495	0
500	20	3e-04	4	00:46:08	00:46:57	49.533579826355	0
1000	20	3e-04	4	00:46:08	00:46:58	50.2191898822784	0
750	20	3e-04	4	00:46:08	00:46:58	50.4920349121094	0
500	50	3e-04	4	00:47:00	00:47:50	50.2871530056	0
50	50	3e-04	4	00:47:00	00:47:50	50.5369980335236	0
250	50	3e-04	4	00:47:00	00:47:50	50.5450019836426	0
100	50	3e-04	4	00:47:00	00:47:50	50.5909769535065	0
1000	50	3e-04	4	00:47:50	00:48:40	49.2167680263519	0
100	100	3e-04	4	00:47:50	00:48:40	49.7054889202118	0
750	50	3e-04	4	00:47:50	00:48:40	49.9653191566467	0
50	100	3e-04	4	00:47:50	00:48:41	50.3481020927429	0
750	100	3e-04	4	00:48:42	00:49:32	49.5196001529694	0
250	100	3e-04	4	00:48:42	00:49:32	50.3171389102936	0
500	100	3e-04	4	00:48:42	00:49:33	50.6299660205841	0
1000	100	3e-04	4	00:48:42	00:49:33	50.8738160133362	0
50	200	3e-04	4	00:49:33	00:50:23	49.6825070381165	0
250	200	3e-04	4	00:49:33	00:50:23	49.8544020652771	0
100	200	3e-04	4	00:49:33	00:50:23	50.2801558971405	0
500	200	3e-04	4	00:49:33	00:50:24	50.364107131958	0
100	500	3e-04	4	00:50:25	00:51:16	51.4594910144806	0
50	500	3e-04	4	00:50:25	00:51:17	52.0441448688507	0
1000	200	3e-04	4	00:50:25	00:51:17	52.2410309314728	0
750	200	3e-04	4	00:50:25	00:51:17	52.4069359302521	0
750	500	3e-04	4	00:51:19	00:52:08	49.3536939620972	0
250	500	3e-04	4	00:51:19	00:52:08	49.8514051437378	0
500	500	3e-04	4	00:51:19	00:52:09	50.1772170066833	0
1000	500	3e-04	4	00:51:19	00:52:09	50.1912078857422	0
50	10	4e-04	4	00:52:10	00:53:00	49.6315357685089	0
500	10	4e-04	4	00:52:10	00:53:01	50.505028963089	0
100	10	4e-04	4	00:52:10	00:53:01	50.6599378585815	0
250	10	4e-04	4	00:52:10	00:53:01	50.8658239841461	0
1000	10	4e-04	4	00:53:02	00:53:51	49.3896889686584	0
100	20	4e-04	4	00:53:02	00:53:52	49.4236471652985	0
50	20	4e-04	4	00:53:02	00:53:52	49.8474068641663	0
750	10	4e-04	4	00:53:02	00:53:52	49.9573378562927	0
250	20	4e-04	4	00:53:53	00:54:43	50.0363059043884	0
1000	20	4e-04	4	00:53:53	00:54:44	50.9517719745636	0
500	20	4e-04	4	00:53:53	00:54:44	51.2745950222015	0
750	20	4e-04	4	00:53:53	00:54:44	51.3465449810028	0
250	50	4e-04	4	00:54:44	00:55:34	49.6655161380768	0
100	50	4e-04	4	00:54:44	00:55:34	50.4740450382233	0
500	50	4e-04	4	00:54:44	00:55:34	50.5110230445862	0
50	50	4e-04	4	00:54:44	00:55:35	50.8918039798737	0
1000	50	4e-04	4	00:55:36	00:56:27	50.3171229362488	0
50	100	4e-04	4	00:55:36	00:56:27	50.5979578495026	0
750	50	4e-04	4	00:55:36	00:56:27	50.7538638114929	0
100	100	4e-04	4	00:55:36	00:56:27	50.8937849998474	0
1000	100	4e-04	4	00:56:28	00:57:18	49.2247700691223	0
500	100	4e-04	4	00:56:28	00:57:18	50.0003178119659	0
750	100	4e-04	4	00:56:28	00:57:18	50.1512351036072	0
250	100	4e-04	4	00:56:28	00:57:19	50.3920969963074	0
50	200	4e-04	4	00:57:20	00:58:10	49.9883079528809	0
500	200	4e-04	4	00:57:20	00:58:10	50.0472800731659	0
250	200	4e-04	4	00:57:20	00:58:10	50.4510469436646	0
100	200	4e-04	4	00:57:20	00:58:10	50.5150060653687	0
50	500	4e-04	4	00:58:11	00:59:00	48.9099471569061	0
1000	200	4e-04	4	00:58:11	00:59:00	49.5016028881073	0
750	200	4e-04	4	00:58:11	00:59:01	50.0812911987305	0
100	500	4e-04	4	00:58:11	00:59:01	50.0802748203278	0
250	500	4e-04	4	00:59:02	00:59:51	49.6515209674835	0
750	500	4e-04	4	00:59:02	00:59:52	50.0233089923859	0
1000	500	4e-04	4	00:59:02	00:59:52	50.1542329788208	0
500	500	4e-04	4	00:59:02	00:59:52	50.3931000232697	0
50	10	5e-04	4	00:59:54	01:00:43	49.4856238365173	0
500	10	5e-04	4	00:59:54	01:00:44	49.8134269714355	0
100	10	5e-04	4	00:59:54	01:00:44	49.9833319187164	0
250	10	5e-04	4	00:59:54	01:00:44	50.1422438621521	0
750	10	5e-04	4	01:00:45	01:01:35	49.466607093811	0
1000	10	5e-04	4	01:00:45	01:01:35	49.8783829212189	0
100	20	5e-04	4	01:00:45	01:01:35	50.3921000957489	0
50	20	5e-04	4	01:00:45	01:01:36	50.8428308963776	0
1000	20	5e-04	4	01:01:37	01:02:27	49.8524031639099	0
250	20	5e-04	4	01:01:37	01:02:27	50.1452310085297	0
500	20	5e-04	4	01:01:37	01:02:27	50.2431840896606	0
750	20	5e-04	4	01:01:37	01:02:28	50.4050850868225	0
50	50	5e-04	4	01:02:29	01:03:19	49.9003829956055	0
100	50	5e-04	4	01:02:29	01:03:19	49.9553430080414	0
250	50	5e-04	4	01:02:29	01:03:19	50.3601179122925	0
500	50	5e-04	4	01:02:29	01:03:19	50.3721039295197	0
50	100	5e-04	4	01:03:20	01:04:09	49.7794439792633	0
1000	50	5e-04	4	01:03:20	01:04:10	50.9597671031952	0
100	100	5e-04	4	01:03:20	01:04:11	51.0407240390778	0
750	50	5e-04	4	01:03:20	01:04:11	51.1906361579895	0
500	100	5e-04	4	01:04:11	01:05:01	49.9343628883362	0
1000	100	5e-04	4	01:04:11	01:05:01	50.2082028388977	0
250	100	5e-04	4	01:04:11	01:05:01	50.525025844574	0
750	100	5e-04	4	01:04:11	01:05:01	50.5739929676056	0
250	200	5e-04	4	01:05:03	01:05:52	49.3616850376129	0
500	200	5e-04	4	01:05:03	01:05:53	49.7014927864075	0
50	200	5e-04	4	01:05:03	01:05:53	50.191211938858	0
100	200	5e-04	4	01:05:03	01:05:53	50.3321290016174	0
50	500	5e-04	4	01:05:55	01:06:46	50.726891040802	0
100	500	5e-04	4	01:05:55	01:06:46	51.0097160339355	0
1000	200	5e-04	4	01:05:55	01:06:46	51.4894449710846	0
750	200	5e-04	4	01:05:55	01:06:46	51.5544278621674	0
500	500	5e-04	4	01:06:48	01:07:37	49.498596906662	0
250	500	5e-04	4	01:06:48	01:07:38	50.0782539844513	0
1000	500	5e-04	4	01:06:48	01:07:38	50.2111999988556	0
750	500	5e-04	4	01:06:48	01:07:38	50.4960091114044	0
50	10	6e-04	4	01:07:39	01:08:29	49.42365193367	0
500	10	6e-04	4	01:07:39	01:08:30	50.7278940677643	0
250	10	6e-04	4	01:07:39	01:08:30	50.8818118572235	0
100	10	6e-04	4	01:07:39	01:08:30	51.0017387866974	0
1000	10	6e-04	4	01:08:30	01:09:20	49.8883829116821	0
750	10	6e-04	4	01:08:30	01:09:20	50.0303061008453	0
50	20	6e-04	4	01:08:30	01:09:21	50.4890360832214	0
100	20	6e-04	4	01:08:30	01:09:21	50.7348990440369	0
250	20	6e-04	4	01:09:22	01:10:12	49.380658864975	0
500	20	6e-04	4	01:09:22	01:10:13	50.2831389904022	0
1000	20	6e-04	4	01:09:22	01:10:13	50.3251090049744	0
750	20	6e-04	4	01:09:22	01:10:13	50.4770269393921	0
100	50	6e-04	4	01:10:13	01:11:03	49.816419839859	0
500	50	6e-04	4	01:10:13	01:11:04	50.6789231300354	0
250	50	6e-04	4	01:10:13	01:11:04	50.8238461017609	0
50	50	6e-04	4	01:10:13	01:11:04	50.9947469234467	0
1000	50	6e-04	4	01:11:05	01:11:55	50.415079832077	0
100	100	6e-04	4	01:11:05	01:11:55	50.4900388717651	0
50	100	6e-04	4	01:11:05	01:11:55	50.5390150547028	0
750	50	6e-04	4	01:11:05	01:11:56	50.5669960975647	0
750	100	6e-04	4	01:11:56	01:12:46	49.4786279201508	0
1000	100	6e-04	4	01:11:56	01:12:47	50.5480031967163	0
500	100	6e-04	4	01:11:56	01:12:47	50.7329018115997	0
250	100	6e-04	4	01:11:56	01:12:47	50.9417998790741	0
50	200	6e-04	4	01:12:47	01:13:37	49.9183690547943	0
100	200	6e-04	4	01:12:47	01:13:38	50.3261239528656	0
250	200	6e-04	4	01:12:47	01:13:38	50.5779759883881	0
500	200	6e-04	4	01:12:47	01:13:38	50.5849759578705	0
100	500	6e-04	4	01:13:40	01:14:29	49.5015981197357	0
50	500	6e-04	4	01:13:40	01:14:30	50.0323021411896	0
750	200	6e-04	4	01:13:40	01:14:30	50.0612819194794	0
1000	200	6e-04	4	01:13:40	01:14:30	50.1961839199066	0
1000	500	6e-04	4	01:14:31	01:15:20	49.40265583992	0
500	500	6e-04	4	01:14:31	01:15:21	50.3201370239258	0
750	500	6e-04	4	01:14:31	01:15:21	50.3850939273834	0
250	500	6e-04	4	01:14:31	01:15:22	50.6549620628357	0
500	10	7e-04	4	01:15:23	01:16:12	48.9559209346771	0
250	10	7e-04	4	01:15:23	01:16:13	49.5745649337769	0
100	10	7e-04	4	01:15:23	01:16:13	49.8833878040314	0
50	10	7e-04	4	01:15:23	01:16:13	50.2701661586761	0
750	10	7e-04	4	01:16:15	01:17:04	49.4786019325256	0
1000	10	7e-04	4	01:16:15	01:17:04	49.5565779209137	0
100	20	7e-04	4	01:16:15	01:17:05	50.2561559677124	0
50	20	7e-04	4	01:16:15	01:17:05	50.2871549129486	0
1000	20	7e-04	4	01:17:06	01:17:55	49.7684330940247	0
500	20	7e-04	4	01:17:06	01:17:56	49.9733231067657	0
250	20	7e-04	4	01:17:06	01:17:56	50.4920208454132	0
750	20	7e-04	4	01:17:06	01:17:56	50.7158858776093	0
250	50	7e-04	4	01:17:57	01:18:47	49.6984910964966	0
500	50	7e-04	4	01:17:57	01:18:48	50.2851560115814	0
50	50	7e-04	4	01:17:57	01:18:48	50.4700469970703	0
100	50	7e-04	4	01:17:57	01:18:48	50.6039688587189	0
100	100	7e-04	4	01:18:49	01:19:39	49.5935471057892	0
750	50	7e-04	4	01:18:49	01:19:39	49.8484082221985	0
1000	50	7e-04	4	01:18:49	01:19:39	50.2801578044891	0
50	100	7e-04	4	01:18:49	01:19:40	50.904797077179	0
250	100	7e-04	4	01:19:41	01:20:32	50.4400689601898	0
750	100	7e-04	4	01:19:41	01:20:32	50.4580600261688	0
500	100	7e-04	4	01:19:41	01:20:32	50.7978601455688	0
1000	100	7e-04	4	01:19:41	01:20:32	50.8118510246277	0
50	200	7e-04	4	01:20:32	01:21:21	48.9439280033112	0
100	200	7e-04	4	01:20:33	01:21:22	49.0128839015961	0
500	200	7e-04	4	01:20:34	01:21:23	49.7434709072113	0
250	200	7e-04	4	01:20:34	01:21:24	49.9993360042572	0
750	200	7e-04	4	01:21:24	01:22:14	50.162223815918	0
1000	200	7e-04	4	01:21:24	01:22:15	50.7888648509979	0
50	500	7e-04	4	01:21:24	01:22:15	51.0956900119781	0
100	500	7e-04	4	01:21:24	01:22:15	51.1446621417999	0
1000	500	7e-04	4	01:22:16	01:23:06	49.7674381732941	0
250	500	7e-04	4	01:22:16	01:23:06	50.0322861671448	0
500	500	7e-04	4	01:22:16	01:23:07	50.0772728919983	0
750	500	7e-04	4	01:22:16	01:23:07	50.3531138896942	0
50	10	8e-04	4	01:23:08	01:23:57	48.8839600086212	0
100	10	8e-04	4	01:23:08	01:23:58	49.6525208950043	0
250	10	8e-04	4	01:23:08	01:23:58	49.7474629878998	0
500	10	8e-04	4	01:23:08	01:23:58	50.066281080246	0
1000	10	8e-04	4	01:23:59	01:24:48	49.1757979393005	0
750	10	8e-04	4	01:23:59	01:24:49	49.805428981781	0
100	20	8e-04	4	01:23:59	01:24:49	50.1282458305359	0
50	20	8e-04	4	01:23:59	01:24:50	50.4110989570618	0
750	20	8e-04	4	01:24:51	01:25:41	49.7954280376434	0
250	20	8e-04	4	01:24:51	01:25:41	50.3261141777039	0
1000	20	8e-04	4	01:24:51	01:25:41	50.4360599517822	0
500	20	8e-04	4	01:24:51	01:25:42	50.7478830814362	0
100	50	8e-04	4	01:25:43	01:26:32	49.4366447925568	0
250	50	8e-04	4	01:25:43	01:26:33	49.9083800315857	0
500	50	8e-04	4	01:25:43	01:26:33	50.0512909889221	0
50	50	8e-04	4	01:25:43	01:26:33	50.1862139701843	0
50	100	8e-04	4	01:26:34	01:27:23	49.5495810508728	0
100	100	8e-04	4	01:26:34	01:27:24	50.210196018219	0
750	50	8e-04	4	01:26:34	01:27:24	50.5380280017853	0
1000	50	8e-04	4	01:26:34	01:27:25	50.69193816185	0
250	100	8e-04	4	01:27:26	01:28:16	49.6575140953064	0
500	100	8e-04	4	01:27:26	01:28:16	49.6785080432892	0
1000	100	8e-04	4	01:27:26	01:28:16	50.2771608829498	0
750	100	8e-04	4	01:27:26	01:28:16	50.3671140670776	0
250	200	8e-04	4	01:28:17	01:29:08	50.2112050056458	0
100	200	8e-04	4	01:28:17	01:29:08	50.4570789337158	0
500	200	8e-04	4	01:28:17	01:29:08	50.6429491043091	0
50	200	8e-04	4	01:28:17	01:29:08	50.7309019565582	0
750	200	8e-04	4	01:29:09	01:29:59	49.7544569969177	0
1000	200	8e-04	4	01:29:09	01:29:59	49.9003841876984	0
50	500	8e-04	4	01:29:09	01:30:00	50.1972069740295	0
100	500	8e-04	4	01:29:09	01:30:00	50.6549439430237	0
250	500	8e-04	4	01:30:02	01:30:51	49.5985500812531	0
750	500	8e-04	4	01:30:02	01:30:51	49.8154230117798	0
1000	500	8e-04	4	01:30:02	01:30:52	50.0582871437073	0
500	500	8e-04	4	01:30:02	01:30:52	50.3541131019592	0
500	10	9e-04	4	01:30:53	01:31:43	49.6735119819641	0
50	10	9e-04	4	01:30:53	01:31:44	50.4110760688782	0
100	10	9e-04	4	01:30:53	01:31:44	50.593976020813	0
250	10	9e-04	4	01:30:53	01:31:44	50.767872095108	0
1000	10	9e-04	4	01:31:44	01:32:34	49.3966550827026	0
50	20	9e-04	4	01:31:44	01:32:34	49.787425994873	0
100	20	9e-04	4	01:31:44	01:32:35	50.2851331233978	0
750	10	9e-04	4	01:31:44	01:32:35	50.3780851364136	0
250	20	9e-04	4	01:32:36	01:33:26	50.731899023056	0
750	20	9e-04	4	01:32:36	01:33:27	50.8658320903778	0
1000	20	9e-04	4	01:32:36	01:33:27	51.068706035614	0
500	20	9e-04	4	01:32:36	01:33:27	51.3745310306549	0
500	50	9e-04	4	01:33:29	01:34:18	49.2217679023743	0
250	50	9e-04	4	01:33:29	01:34:19	50.0313000679016	0
50	50	9e-04	4	01:33:29	01:34:19	50.4210767745972	0
100	50	9e-04	4	01:33:29	01:34:20	50.6469469070435	0
100	100	9e-04	4	01:34:21	01:35:11	49.8514139652252	0
50	100	9e-04	4	01:34:21	01:35:11	49.861398935318	0
750	50	9e-04	4	01:34:21	01:35:11	50.3071441650391	0
1000	50	9e-04	4	01:34:21	01:35:11	50.7019150257111	0
500	100	9e-04	4	01:35:13	01:36:03	50.1102647781372	0
750	100	9e-04	4	01:35:13	01:36:03	50.1842119693756	0
250	100	9e-04	4	01:35:13	01:36:03	50.2071979045868	0
1000	100	9e-04	4	01:35:13	01:36:03	50.4500689506531	0
50	200	9e-04	4	01:36:04	01:36:57	52.4149310588837	0
250	200	9e-04	4	01:36:05	01:36:58	53.6572210788727	0
100	200	9e-04	4	01:36:05	01:36:59	54.0180149078369	0
500	200	9e-04	4	01:36:05	01:36:59	54.0369989871979	0
750	200	9e-04	4	01:36:59	01:37:56	57.2031910419464	0
100	500	9e-04	4	01:36:59	01:37:57	58.1516399383545	0
50	500	9e-04	4	01:36:59	01:37:57	58.1836261749268	0
1000	200	9e-04	4	01:36:59	01:37:57	58.5244300365448	0
1000	500	9e-04	4	01:37:57	01:38:48	50.3291311264038	0
750	500	9e-04	4	01:37:57	01:38:48	50.6129670143127	0
250	500	9e-04	4	01:37:57	01:38:48	50.8918080329895	0
500	500	9e-04	4	01:37:57	01:38:49	51.4264979362488	0
50	10	0.001	4	01:38:50	01:39:39	48.8699688911438	0
100	10	0.001	4	01:38:50	01:39:40	49.5146000385284	0
500	10	0.001	4	01:38:50	01:39:40	49.7644538879395	0
250	10	0.001	4	01:38:50	01:39:40	50.0772709846497	0
1000	10	0.001	4	01:39:41	01:40:31	49.6215169429779	0
750	10	0.001	4	01:39:41	01:40:31	49.991327047348	0
50	20	0.001	4	01:39:41	01:40:32	50.38210105896	0
100	20	0.001	4	01:39:41	01:40:32	50.4460611343384	0
500	20	0.001	4	01:40:33	01:41:23	49.6185350418091	0
1000	20	0.001	4	01:40:33	01:41:24	50.1412379741669	0
250	20	0.001	4	01:40:33	01:41:24	50.5510020256042	0
750	20	0.001	4	01:40:33	01:41:24	50.8348569869995	0
100	50	0.001	4	01:41:26	01:42:15	49.1238059997559	0
50	50	0.001	4	01:41:26	01:42:16	49.9873030185699	0
500	50	0.001	4	01:41:26	01:42:16	50.3980691432953	0
250	50	0.001	4	01:41:26	01:42:16	50.703891992569	0
50	100	0.001	4	01:42:18	01:43:08	50.05531001091	0
1000	50	0.001	4	01:42:18	01:43:08	50.471048116684	0
100	100	0.001	4	01:42:18	01:43:08	50.5709888935089	0
750	50	0.001	4	01:42:18	01:43:09	51.0497150421143	0
750	100	0.001	4	01:43:10	01:43:59	49.8773908615112	0
500	100	0.001	4	01:43:10	01:44:00	50.4250729084015	0
1000	100	0.001	4	01:43:10	01:44:00	50.4450562000275	0
250	100	0.001	4	01:43:10	01:44:00	50.8018710613251	0
500	200	0.001	4	01:44:01	01:44:51	49.9703369140625	0
