min_split	min_bucket	cp	max_depth	t0	t1	t_seg	ganancia_promedio
800	15	-1	3	23:15:05	23:16:14	69.2752637863159	9693333.33333333
900	15	-1	3	23:15:05	23:16:14	69.336226940155	9693333.33333333
700	15	-1	3	23:15:05	23:16:15	69.7210052013397	9693333.33333333
850	15	-1	3	23:15:05	23:16:15	70.0348250865936	9693333.33333333
550	15	-1	3	23:15:05	23:16:15	70.1057829856873	9693333.33333333
750	15	-1	3	23:15:05	23:16:15	70.1207909584045	9693333.33333333
200	20	-1	3	23:16:17	23:17:26	68.9644429683685	9693333.33333333
1000	15	-1	3	23:16:17	23:17:27	69.9518749713898	9693333.33333333
950	15	-1	3	23:16:17	23:17:27	70.1817471981049	9693333.33333333
50	20	-1	3	23:16:17	23:17:27	70.428601026535	9693333.33333333
25	20	-1	3	23:16:17	23:17:27	70.8093860149384	9693333.33333333
150	20	-1	3	23:16:17	23:17:27	70.8183789253235	9693333.33333333
250	20	-1	3	23:16:17	23:17:28	70.9043288230896	9693333.33333333
100	20	-1	3	23:16:17	23:17:28	71.3340787887573	9693333.33333333
450	20	-1	3	23:17:29	23:18:36	66.9036238193512	9693333.33333333
400	20	-1	3	23:17:29	23:18:36	67.0225520133972	9693333.33333333
550	20	-1	3	23:17:29	23:18:37	67.8930599689484	9693333.33333333
500	20	-1	3	23:17:29	23:18:38	68.3897788524628	9693333.33333333
600	20	-1	3	23:17:29	23:18:38	68.5976510047913	9693333.33333333
300	20	-1	3	23:17:29	23:18:39	69.1643288135529	9693333.33333333
350	20	-1	3	23:17:29	23:18:39	69.3422250747681	9693333.33333333
650	20	-1	3	23:17:29	23:18:39	70.0358278751373	9693333.33333333
800	20	-1	3	23:18:41	23:19:50	68.4537379741669	9693333.33333333
25	30	-1	3	23:18:41	23:19:50	68.9914329051971	9693333.33333333
700	20	-1	3	23:18:41	23:19:51	69.5561008453369	9693333.33333333
900	20	-1	3	23:18:41	23:19:51	69.874922990799	9693333.33333333
950	20	-1	3	23:18:41	23:19:51	69.973858833313	9693333.33333333
750	20	-1	3	23:18:41	23:19:51	69.9968490600586	9693333.33333333
1000	20	-1	3	23:18:41	23:19:51	70.083799123764	9693333.33333333
850	20	-1	3	23:18:41	23:19:51	70.1117830276489	9693333.33333333
350	30	-1	3	23:19:53	23:21:01	68.3727850914001	9693333.33333333
50	30	-1	3	23:19:53	23:21:02	68.9934260845184	9693333.33333333
100	30	-1	3	23:19:53	23:21:02	69.5590980052948	9693333.33333333
300	30	-1	3	23:19:53	23:21:03	69.8779170513153	9693333.33333333
250	30	-1	3	23:19:53	23:21:03	70.0398240089417	9693333.33333333
400	30	-1	3	23:19:53	23:21:03	70.1307761669159	9693333.33333333
200	30	-1	3	23:19:53	23:21:03	70.1987330913544	9693333.33333333
150	30	-1	3	23:19:53	23:21:03	70.2716910839081	9693333.33333333
700	30	-1	3	23:21:05	23:22:12	66.6957478523254	9693333.33333333
450	30	-1	3	23:21:05	23:22:13	68.0539629459381	9693333.33333333
600	30	-1	3	23:21:05	23:22:13	68.4937131404877	9693333.33333333
650	30	-1	3	23:21:05	23:22:14	68.6646139621735	9693333.33333333
500	30	-1	3	23:21:05	23:22:14	68.8175258636475	9693333.33333333
550	30	-1	3	23:21:05	23:22:14	69.4211809635162	9693333.33333333
750	30	-1	3	23:21:05	23:22:14	69.4571549892426	9693333.33333333
800	30	-1	3	23:21:05	23:22:15	69.5491018295288	9693333.33333333
950	30	-1	3	23:22:16	23:23:23	67.1704688072205	9693333.33333333
100	50	-1	3	23:22:16	23:23:24	68.044970035553	9693333.33333333
1000	30	-1	3	23:22:16	23:23:25	69.2742648124695	9693333.33333333
25	50	-1	3	23:22:16	23:23:26	69.5850877761841	9693333.33333333
900	30	-1	3	23:22:16	23:23:26	69.6300611495972	9693333.33333333
50	50	-1	3	23:22:16	23:23:26	69.7080149650574	9693333.33333333
850	30	-1	3	23:22:16	23:23:26	69.7090089321136	9693333.33333333
150	50	-1	3	23:22:16	23:23:26	69.7869629859924	9693333.33333333
200	50	-1	3	23:23:27	23:24:35	67.7161591053009	9693333.33333333
300	50	-1	3	23:23:27	23:24:35	68.0869479179382	9693333.33333333
250	50	-1	3	23:23:27	23:24:36	68.9284570217133	9693333.33333333
500	50	-1	3	23:23:27	23:24:36	69.0533909797668	9693333.33333333
450	50	-1	3	23:23:27	23:24:36	69.2572720050812	9693333.33333333
550	50	-1	3	23:23:27	23:24:37	69.574089050293	9693333.33333333
350	50	-1	3	23:23:27	23:24:37	69.7959599494934	9693333.33333333
400	50	-1	3	23:23:27	23:24:37	69.9108948707581	9693333.33333333
900	50	-1	3	23:24:39	23:25:47	67.5532541275024	9693333.33333333
600	50	-1	3	23:24:39	23:25:47	67.9730129241943	9693333.33333333
850	50	-1	3	23:24:39	23:25:48	68.4687280654907	9693333.33333333
750	50	-1	3	23:24:39	23:25:48	68.7365729808807	9693333.33333333
700	50	-1	3	23:24:39	23:25:48	69.286257982254	9693333.33333333
800	50	-1	3	23:24:39	23:25:48	69.3392281532288	9693333.33333333
650	50	-1	3	23:24:39	23:25:49	69.4121861457825	9693333.33333333
950	50	-1	3	23:24:39	23:25:49	69.4521610736847	9693333.33333333
200	75	-1	3	23:25:50	23:26:58	68.4117538928986	9693333.33333333
1000	50	-1	3	23:25:50	23:26:59	68.5356869697571	9693333.33333333
100	75	-1	3	23:25:50	23:26:59	69.1853158473969	9693333.33333333
250	75	-1	3	23:25:50	23:26:59	69.1923160552979	9693333.33333333
50	75	-1	3	23:25:50	23:26:59	69.252277135849	9693333.33333333
300	75	-1	3	23:25:50	23:26:59	69.3742098808289	9693333.33333333
25	75	-1	3	23:25:50	23:26:59	69.5021331310272	9693333.33333333
150	75	-1	3	23:25:50	23:27:00	69.6410510540009	9693333.33333333
600	75	-1	3	23:27:01	23:28:08	66.9416029453278	9693333.33333333
550	75	-1	3	23:27:01	23:28:08	67.4643039703369	9693333.33333333
650	75	-1	3	23:27:01	23:28:09	67.542252779007	9693333.33333333
400	75	-1	3	23:27:01	23:28:09	68.1758918762207	9693333.33333333
500	75	-1	3	23:27:01	23:28:09	68.2468559741974	9693333.33333333
350	75	-1	3	23:27:01	23:28:10	68.6506149768829	9693333.33333333
700	75	-1	3	23:27:01	23:28:10	68.7145779132843	9693333.33333333
450	75	-1	3	23:27:01	23:28:10	68.9814291000366	9693333.33333333
50	100	-1	3	23:28:12	23:29:19	66.7487170696259	9693333.33333333
800	75	-1	3	23:28:12	23:29:19	66.834664106369	9693333.33333333
750	75	-1	3	23:28:12	23:29:19	67.2694180011749	9693333.33333333
25	100	-1	3	23:28:12	23:29:20	67.7211580276489	9693333.33333333
900	75	-1	3	23:28:12	23:29:20	68.1988809108734	9693333.33333333
850	75	-1	3	23:28:12	23:29:20	68.3328049182892	9693333.33333333
950	75	-1	3	23:28:12	23:29:20	68.3697822093964	9693333.33333333
1000	75	-1	3	23:28:12	23:29:21	68.5396871566772	9693333.33333333
100	100	-1	3	23:29:22	23:30:29	67.1884620189667	9693333.33333333
450	100	-1	3	23:29:22	23:30:30	67.397341966629	9693333.33333333
300	100	-1	3	23:29:22	23:30:30	68.2918260097504	9693333.33333333
200	100	-1	3	23:29:22	23:30:30	68.3198142051697	9693333.33333333
400	100	-1	3	23:29:22	23:30:31	68.4747200012207	9693333.33333333
150	100	-1	3	23:29:22	23:30:31	68.8085269927979	9693333.33333333
350	100	-1	3	23:29:22	23:30:31	68.9984209537506	9693333.33333333
250	100	-1	3	23:29:22	23:30:31	68.9964199066162	9693333.33333333
650	100	-1	3	23:30:32	23:31:38	66.2410089969635	9693333.33333333
500	100	-1	3	23:30:32	23:31:39	66.9685900211334	9693333.33333333
550	100	-1	3	23:30:32	23:31:39	67.2204458713531	9693333.33333333
600	100	-1	3	23:30:32	23:31:39	67.5362629890442	9693333.33333333
750	100	-1	3	23:30:33	23:31:40	67.2624177932739	9693333.33333333
700	100	-1	3	23:30:33	23:31:41	67.9820029735565	9693333.33333333
800	100	-1	3	23:30:33	23:31:41	68.0499639511108	9693333.33333333
850	100	-1	3	23:30:33	23:31:41	68.0759499073029	9693333.33333333
100	10	0	3	23:31:42	23:32:49	66.4239020347595	0
1000	100	-1	3	23:31:42	23:32:49	66.6837470531464	9693333.33333333
150	10	0	3	23:31:42	23:32:50	67.5572428703308	0
50	10	0	3	23:31:42	23:32:50	67.5752391815186	0
900	100	-1	3	23:31:42	23:32:50	68.0379719734192	9693333.33333333
25	10	0	3	23:31:42	23:32:50	68.0989379882812	0
200	10	0	3	23:31:42	23:32:50	68.1818840503693	0
950	100	-1	3	23:31:42	23:32:51	68.4177560806274	9693333.33333333
300	10	0	3	23:32:52	23:33:57	65.367504119873	0
250	10	0	3	23:32:52	23:33:59	66.7597138881683	0
600	10	0	3	23:32:52	23:33:59	66.823667049408	0
550	10	0	3	23:32:52	23:33:59	66.8566489219666	0
400	10	0	3	23:32:52	23:34:00	68.0199828147888	0
500	10	0	3	23:32:52	23:34:00	68.0229828357697	0
450	10	0	3	23:32:52	23:34:01	68.503702878952	0
350	10	0	3	23:32:52	23:34:02	69.4301910400391	0
900	10	0	3	23:34:02	23:35:08	65.7442939281464	0
800	10	0	3	23:34:02	23:35:08	66.224014043808	0
850	10	0	3	23:34:02	23:35:09	66.5338380336761	0
700	10	0	3	23:34:02	23:35:09	67.1125009059906	0
650	10	0	3	23:34:02	23:35:09	67.3993411064148	0
950	10	0	3	23:34:02	23:35:10	67.5712401866913	0
1000	10	0	3	23:34:02	23:35:10	67.6821761131287	0
750	10	0	3	23:34:02	23:35:10	67.7211530208588	0
100	15	0	3	23:35:12	23:36:17	65.0916628837585	0
25	15	0	3	23:35:12	23:36:17	65.4384648799896	0
50	15	0	3	23:35:12	23:36:18	66.0431110858917	0
250	15	0	3	23:35:12	23:36:18	66.2519931793213	0
300	15	0	3	23:35:12	23:36:18	66.5038549900055	0
150	15	0	3	23:35:12	23:36:18	66.5957939624786	0
200	15	0	3	23:35:12	23:36:18	66.908618927002	0
350	15	0	3	23:35:12	23:36:19	67.0245480537415	0
550	15	0	3	23:36:21	23:37:26	65.1196479797363	0
650	15	0	3	23:36:21	23:37:27	65.9611659049988	0
750	15	0	3	23:36:21	23:37:27	66.0461101531982	0
500	15	0	3	23:36:21	23:37:27	66.7257280349731	0
400	15	0	3	23:36:21	23:37:27	66.7357220649719	0
600	15	0	3	23:36:21	23:37:28	66.9525971412659	0
700	15	0	3	23:36:21	23:37:28	67.0865159034729	0
450	15	0	3	23:36:21	23:37:28	67.3123860359192	0
50	20	0	3	23:37:29	23:38:35	65.6373507976532	0
950	15	0	3	23:37:29	23:38:36	66.1740429401398	0
800	15	0	3	23:37:29	23:38:36	66.1800408363342	0
1000	15	0	3	23:37:29	23:38:36	66.8546500205994	0
100	20	0	3	23:37:29	23:38:37	67.0935151576996	0
25	20	0	3	23:37:29	23:38:37	67.298397064209	0
850	15	0	3	23:37:29	23:38:37	67.5172691345215	0
900	15	0	3	23:37:29	23:38:37	67.6262109279633	0
200	20	0	3	23:38:38	23:39:44	65.273561000824	0
450	20	0	3	23:38:38	23:39:45	66.2419991493225	0
300	20	0	3	23:38:38	23:39:45	66.3519361019135	0
350	20	0	3	23:38:38	23:39:45	66.4828598499298	0
500	20	0	3	23:38:38	23:39:45	66.6487638950348	0
150	20	0	3	23:38:38	23:39:46	67.1125030517578	0
250	20	0	3	23:38:38	23:39:46	67.2134449481964	0
400	20	0	3	23:38:38	23:39:46	67.2324318885803	0
700	20	0	3	23:39:47	23:40:53	65.9691631793976	0
850	20	0	3	23:39:47	23:40:53	66.1990261077881	0
750	20	0	3	23:39:47	23:40:54	67.0855178833008	0
800	20	0	3	23:39:47	23:40:54	67.3523650169373	0
650	20	0	3	23:39:47	23:40:54	67.3683559894562	0
600	20	0	3	23:39:47	23:40:55	67.6382031440735	0
900	20	0	3	23:39:47	23:40:55	67.7181520462036	0
550	20	0	3	23:39:47	23:40:55	67.7391431331635	0
1000	20	0	3	23:40:56	23:42:02	65.5264129638672	0
25	30	0	3	23:40:56	23:42:03	66.81667304039	0
200	30	0	3	23:40:56	23:42:04	67.5712380409241	0
150	30	0	3	23:40:56	23:42:04	67.5932269096375	0
950	20	0	3	23:40:56	23:42:04	67.5942199230194	0
250	30	0	3	23:40:56	23:42:04	67.7501308917999	0
50	30	0	3	23:40:56	23:42:04	67.7981131076813	0
100	30	0	3	23:40:56	23:42:04	67.8550760746002	0
450	30	0	3	23:42:05	23:43:11	65.5813879966736	0
550	30	0	3	23:42:05	23:43:12	66.2709910869598	0
400	30	0	3	23:42:05	23:43:12	66.5938048362732	0
300	30	0	3	23:42:05	23:43:12	66.8026828765869	0
600	30	0	3	23:42:05	23:43:12	67.1244950294495	0
650	30	0	3	23:42:05	23:43:13	67.4672999382019	0
500	30	0	3	23:42:05	23:43:13	67.5392608642578	0
350	30	0	3	23:42:05	23:43:13	67.6082189083099	0
800	30	0	3	23:43:15	23:44:20	65.2855520248413	0
850	30	0	3	23:43:15	23:44:20	65.8192501068115	0
900	30	0	3	23:43:15	23:44:21	65.9601650238037	0
750	30	0	3	23:43:15	23:44:21	66.6947469711304	0
25	50	0	3	23:43:15	23:44:22	66.9705820083618	0
1000	30	0	3	23:43:15	23:44:22	67.0855197906494	0
950	30	0	3	23:43:15	23:44:22	67.104504108429	0
700	30	0	3	23:43:15	23:44:22	67.1264939308167	0
150	50	0	3	23:44:24	23:45:29	65.1216490268707	0
50	50	0	3	23:44:24	23:45:30	66.304967880249	0
250	50	0	3	23:44:24	23:45:30	66.7067360877991	0
100	50	0	3	23:44:24	23:45:31	66.9136190414429	0
200	50	0	3	23:44:24	23:45:31	67.0755279064178	0
400	50	0	3	23:44:24	23:45:31	67.369353055954	0
350	50	0	3	23:44:24	23:45:31	67.4243199825287	0
300	50	0	3	23:44:24	23:45:31	67.4393150806427	0
750	50	0	3	23:45:32	23:46:39	66.3525230884552	0
450	50	0	3	23:45:32	23:46:39	66.392501115799	0
700	50	0	3	23:45:32	23:46:39	66.4564619064331	0
550	50	0	3	23:45:32	23:46:39	66.7732810974121	0
