0.25	245	1
0.25	250	0.9999
0.25	255	0.9999
0.25	260	1
0.25	265	0.9999
0.25	270	0.9999
0.25	275	1
0.25	280	1
0.25	285	1
0.25	290	1
0.25	295	0.9999
0.25	300	1
0.25	305	1
0.25	310	1
0.25	315	1
0.25	320	1
0.25	325	1
0.25	330	1
0.25	335	1
0.25	340	1
0.25	345	1
0.25	350	1
0.25	355	1
0.25	360	1
0.25	365	1
0.25	370	1
0.25	375	1
0.25	380	1
0.25	385	1
0.25	390	1
0.25	395	1
0.25	400	1
0.25	405	1
0.25	410	1
0.25	415	1
0.25	420	1
0.25	425	1
0.25	430	1
0.25	435	1
0.25	440	1
0.25	445	1
0.25	450	1
0.25	455	1
0.25	460	1
0.25	465	1
0.25	470	1
0.25	475	1
0.25	480	1
0.25	485	1
0.25	490	1
0.25	495	1
0.25	500	1
0.125	60	0.8412
0.125	65	0.8716
0.125	70	0.8867
0.125	75	0.9041
0.125	80	0.9093
0.125	85	0.9322
0.125	90	0.9329
0.125	95	0.9449
0.125	100	0.9537
0.125	105	0.961
0.125	110	0.966
0.125	115	0.97
0.125	120	0.9726
0.125	125	0.9786
0.125	130	0.9818
0.125	135	0.9852
0.125	140	0.9842
0.125	145	0.9885
0.125	150	0.9897
0.125	155	0.991
0.125	160	0.9921
0.125	165	0.9946
0.125	170	0.9939
0.125	175	0.9963
0.125	180	0.9959
0.125	185	0.996
0.125	190	0.996
0.125	195	0.9978
0.125	200	0.9975
0.125	205	0.9985
0.125	210	0.9983
0.125	215	0.9988
0.125	220	0.9985
0.125	225	0.9988
0.125	230	0.9984
0.125	235	0.9987
0.125	240	0.9991
0.125	245	0.9996
0.125	250	0.9996
0.125	255	0.9996
0.125	260	0.9996
0.125	265	0.9995
0.125	270	0.9999
0.125	275	0.9998
0.125	280	0.9996
0.125	285	0.9998
0.125	290	0.9999
0.125	295	1
0.125	300	1
0.125	305	0.9999
0.125	310	0.9998
0.125	315	0.9999
0.125	320	0.9999
0.125	325	1
0.125	330	1
0.125	335	1
0.125	340	1
0.125	345	1
0.125	350	1
0.125	355	0.9999
0.125	360	1
0.125	365	0.9999
0.125	370	1
0.125	375	1
0.125	380	0.9999
0.125	385	1
0.125	390	1
0.125	395	1
0.125	400	1
0.125	405	1
0.125	410	1
0.125	415	1
0.125	420	1
0.125	425	1
0.125	430	1
0.125	435	1
0.125	440	1
0.125	445	1
0.125	450	1
0.125	455	1
0.125	460	1
0.125	465	1
0.125	470	1
0.125	475	1
0.125	480	1
0.125	485	1
0.125	490	1
0.125	495	1
0.125	500	1
0.0625	60	0.7303
0.0625	65	0.7664
0.0625	70	0.7777
0.0625	75	0.808
0.0625	80	0.8335
0.0625	85	0.8525
0.0625	90	0.8643
0.0625	95	0.8849
0.0625	100	0.8978
0.0625	105	0.9057
0.0625	110	0.9114
0.0625	115	0.9281
0.0625	120	0.9348
0.0625	125	0.9442
0.0625	130	0.9509
0.0625	135	0.9564
0.0625	140	0.9572
0.0625	145	0.9678
0.0625	150	0.9678
0.0625	155	0.9728
0.0625	160	0.9721
0.0625	165	0.9769
0.0625	170	0.9813
0.0625	175	0.9833
0.0625	180	0.9823
0.0625	185	0.9852
0.0625	190	0.9879
0.0625	195	0.9881
0.0625	200	0.9915
0.0625	205	0.9919
0.0625	210	0.9923
0.0625	215	0.9931
0.0625	220	0.995
0.0625	225	0.9946
0.0625	230	0.995
0.0625	235	0.9957
0.0625	240	0.9974
0.0625	245	0.9962
0.0625	250	0.9969
0.0625	255	0.9972
0.0625	260	0.9972
0.0625	265	0.9977
0.0625	270	0.9973
0.0625	275	0.9979
0.0625	280	0.9986
0.0625	285	0.9992
0.0625	290	0.9993
0.0625	295	0.9993
0.0625	300	0.9995
0.0625	305	0.9994
0.0625	310	0.9995
0.0625	315	0.9994
0.0625	320	0.9996
0.0625	325	0.9997
0.0625	330	0.9997
0.0625	335	0.9997
0.0625	340	0.9997
0.0625	345	0.9996
0.0625	350	0.9997
0.0625	355	0.9996
0.0625	360	0.9999
0.0625	365	0.9996
0.0625	370	0.9996
0.0625	375	0.9999
0.0625	380	0.9999
0.0625	385	1
0.0625	390	0.9999
0.0625	395	1
0.0625	400	0.9997
0.0625	405	0.9998
0.0625	410	1
0.0625	415	1
0.0625	420	1
0.0625	425	1
0.0625	430	1
0.0625	435	1
0.0625	440	1
0.0625	445	1
0.0625	450	1
0.0625	455	1
0.0625	460	1
0.0625	465	1
0.0625	470	0.9999
0.0625	475	1
0.0625	480	1
0.0625	485	1
0.0625	490	1
0.0625	495	1
0.0625	500	1
